NO_OF_FRAMES	1920
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-20, 16:34:23	479140.61788143
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
586	2.44167	773.402	977.466	1499.703	704.400	798.594	1228.462	867.228	640.831	1315.785
587	2.44583	773.290	977.454	1499.727	704.182	797.763	1227.909	868.269	641.812	1317.136
588	2.45000	773.368	977.471	1499.870	704.412	797.473	1228.253	868.363	643.728	1318.906
589	2.45417	773.386	977.418	1499.834	705.415	797.561	1229.387	869.814	644.881	1322.641
590	2.45833	773.367	977.438	1499.815	705.534	796.921	1229.868	869.447	646.724	1325.376
591	2.46250	773.641	977.426	1499.944	704.995	796.702	1230.929	869.712	648.365	1327.433
592	2.46667	773.389	977.418	1499.928	705.457	796.153	1231.832	870.614	649.922	1329.409
593	2.47083	773.512	977.339	1499.939	705.976	795.952	1232.520	871.440	651.464	1332.319
594	2.47500	773.620	977.411	1500.018	705.908	795.458	1233.061	870.770	653.953	1335.217
595	2.47917	773.561	977.309	1500.128	705.921	795.156	1233.418	871.289	655.876	1337.113
596	2.48333	773.640	977.410	1500.152	706.075	794.739	1233.726	871.088	656.928	1338.666
597	2.48750	773.705	977.342	1500.094	705.993	794.496	1234.265	872.484	658.809	1342.229
598	2.49167	773.670	977.339	1500.143	706.112	794.069	1234.611	872.406	660.887	1344.403
599	2.49583	773.720	977.219	1500.200	706.225	793.807	1235.057	872.728	663.041	1345.733
600	2.50000	773.734	977.259	1500.201	706.579	793.771	1235.771	872.821	664.673	1348.413
601	2.50417	773.967	977.216	1500.276	706.719	793.490	1236.325	873.571	666.836	1351.396
602	2.50833	773.770	977.157	1500.306	706.904	793.188	1236.419	873.815	668.834	1353.234
603	2.51250	773.923	977.129	1500.350	707.006	792.846	1236.559	873.692	670.367	1355.109
604	2.51667	773.958	976.961	1500.409	706.821	792.760	1236.973	873.619	672.831	1357.642
605	2.52083	774.046	976.944	1500.396	706.909	792.469	1237.194	874.209	674.931	1359.743
606	2.52500	774.129	976.826	1500.429	706.939	792.112	1237.534	874.344	677.200	1361.316
607	2.52917	774.112	976.776	1500.449	707.008	791.642	1237.784	873.762	679.346	1363.565
608	2.53333	774.250	976.751	1500.659	707.248	791.489	1237.736	873.339	680.642	1365.443
609	2.53750	774.477	976.617	1500.679	706.653	790.584	1237.363	873.483	682.879	1366.980
610	2.54167	774.586	976.719	1500.815	706.823	790.316	1237.346	873.966	685.106	1369.785
611	2.54583	774.432	976.635	1500.791	706.992	789.987	1237.334	874.255	687.258	1371.298
612	2.55000	774.818	976.609	1501.022	707.126	789.789	1237.321	874.028	688.914	1372.622
613	2.55417	774.885	976.600	1501.093	708.193	790.508	1237.681	873.231	690.553	1374.543
614	2.55833	774.688	976.502	1501.237	708.293	790.363	1237.912	872.767	692.739	1376.273
615	2.56250	774.776	976.477	1501.291	708.363	790.056	1238.013	873.531	694.756	1378.292
616	2.56667	774.750	976.452	1501.458	708.325	789.798	1238.288	873.654	696.771	1379.653
617	2.57083	774.885	976.468	1501.515	708.406	789.500	1238.516	873.247	698.471	1380.496
618	2.57500	774.800	976.566	1501.760	708.398	789.688	1238.890	872.468	700.238	1382.980
619	2.57917	774.740	976.488	1501.833	708.702	789.522	1238.963	872.554	702.064	1384.378
620	2.58333	774.751	976.478	1501.889	708.878	789.184	1239.381	872.228	703.843	1385.166
621	2.58750	774.619	976.526	1501.682	709.199	788.887	1239.641	872.656	705.510	1386.825
622	2.59167	774.848	976.584	1501.951	709.254	788.778	1239.859	872.841	707.545	1388.547
623	2.59583	774.735	976.639	1501.888	709.345	788.632	1240.096	872.769	709.559	1389.882
624	2.60000	774.750	976.663	1501.973	709.303	788.271	1240.062	872.032	710.984	1391.338
625	2.60417	774.830	976.685	1502.023	709.604	788.140	1240.332	871.420	712.271	1392.860
626	2.60833	774.823	976.719	1502.055	709.552	787.981	1240.433	870.654	713.824	1393.291
627	2.61250	774.810	976.676	1502.112	709.764	787.773	1240.612	871.068	715.654	1395.108
628	2.61667	774.828	976.744	1502.127	709.076	786.518	1240.974	871.607	717.273	1396.624
629	2.62083	774.885	976.906	1502.242	709.180	786.582	1241.598	871.420	719.007	1397.689
630	2.62500	774.856	976.833	1502.290	708.751	785.498	1241.822	871.266	720.315	1398.070
631	2.62917	774.889	976.963	1502.320	708.854	785.387	1242.118	870.800	721.785	1398.750
632	2.63333	774.951	976.962	1502.407	708.856	785.349	1242.241	869.926	722.909	1399.647
633	2.63750	774.979	976.953	1502.445	709.199	785.211	1242.256	869.932	724.445	1401.322
634	2.64167	774.905	977.042	1502.435	708.949	784.863	1242.568	869.454	725.925	1402.198
635	2.64583	774.964	977.021	1502.523	709.048	784.816	1242.704	869.268	727.286	1402.905
636	2.65000	774.926	976.984	1502.616	709.139	784.735	1242.875	869.231	728.328	1403.610
637	2.65417	775.006	977.027	1502.645	709.313	784.602	1242.857	868.986	729.671	1404.122
638	2.65833	775.035	977.040	1502.676	709.365	784.600	1243.185	869.022	731.066	1404.891
639	2.66250	775.000	977.017	1502.729	709.400	784.520	1243.220	869.278	732.015	1405.691
640	2.66667	775.123	977.048	1502.863	709.387	784.556	1243.659	869.112	733.210	1406.323
641	2.67083	775.116	977.026	1502.893	709.420	784.610	1243.719	868.885	734.308	1407.542
642	2.67500	775.275	977.104	1502.973	709.821	784.271	1243.896	869.176	735.723	1408.007
643	2.67917	775.184	977.056	1503.063	709.652	784.438	1244.221	868.783	736.568	1408.644
644	2.68333	775.292	977.037	1503.035	709.934	784.282	1244.470	868.564	737.563	1409.380
645	2.68750	775.356	977.117	1503.110	709.941	784.085	1244.493	868.466	738.330	1409.933
646	2.69167	775.497	977.109	1503.158	710.000	783.935	1244.674	868.074	739.120	1410.255
647	2.69583	775.457	977.040	1503.184	709.931	784.015	1245.146	867.247	740.080	1410.901
648	2.70000	775.484	977.114	1503.177	709.889	783.955	1245.072	867.356	740.698	1410.667
649	2.70417	775.565	977.091	1503.348	710.093	783.920	1245.014	867.251	741.370	1410.950
650	2.70833	775.632	977.055	1503.370	710.014	783.891	1245.263	867.048	742.077	1411.085
651	2.71250	775.728	977.117	1503.340	709.997	783.887	1245.402	866.176	742.646	1411.331
652	2.71667	775.673	977.108	1503.411	710.029	783.928	1245.428	866.050	743.135	1411.470
653	2.72083	775.731	977.141	1503.391	710.173	783.833	1245.238	866.664	743.691	1411.541
654	2.72500	775.732	977.199	1503.483	710.097	783.853	1245.294	866.759	744.282	1411.883
655	2.72917	775.598	977.169	1503.422	709.607	783.797	1245.240	866.700	744.735	1412.034
656	2.73333	775.703	977.201	1503.460	709.936	783.958	1245.445	866.814	745.247	1412.229
657	2.73750	775.708	977.224	1503.527	710.062	783.850	1245.214	866.871	745.576	1412.291
658	2.74167	775.641	977.272	1503.506	709.912	783.952	1245.324	866.876	745.860	1412.335
659	2.74583	775.669	977.341	1503.501	709.776	784.074	1245.659	866.705	745.977	1412.241
660	2.75000	775.483	977.385	1503.446	709.713	784.121	1245.515	867.291	746.226	1411.813
661	2.75417	775.504	977.379	1503.568	709.674	784.147	1245.445	867.584	746.293	1411.529
662	2.75833	775.435	977.438	1503.476	709.688	784.174	1245.394	867.777	746.312	1411.171
663	2.76250	775.468	977.507	1503.501	709.518	784.380	1245.469	867.419	746.217	1411.235
664	2.76667	775.471	977.518	1503.620	709.307	784.585	1245.439	867.265	745.970	1411.124
665	2.77083	775.426	977.590	1503.527	709.297	784.757	1245.317	867.905	746.039	1410.776
666	2.77500	775.253	977.519	1503.551	709.059	784.948	1245.124	868.465	745.976	1410.271
667	2.77917	775.370	977.608	1503.495	708.866	785.143	1244.997	868.799	745.834	1409.527
668	2.78333	775.371	977.578	1503.460	708.587	785.285	1245.002	869.036	745.648	1408.727
669	2.78750	775.259	977.592	1503.478	708.643	785.519	1244.642	869.608	745.343	1408.091
670	2.79167	775.221	977.658	1503.467	708.494	785.780	1244.313	870.085	744.988	1407.691
671	2.79583	775.240	977.634	1503.375	708.086	785.974	1244.224	870.510	744.633	1407.325
672	2.80000	775.157	977.611	1503.408	707.958	786.264	1244.189	870.676	744.226	1406.779
673	2.80417	775.224	977.622	1503.384	708.070	786.354	1243.728	870.541	743.399	1405.532
674	2.80833	775.115	977.650	1503.275	707.981	786.576	1243.623	870.716	742.738	1404.712
675	2.81250	775.035	977.682	1503.101	707.304	787.044	1243.312	870.774	742.090	1404.060
676	2.81667	775.137	977.707	1503.134	707.088	787.370	1243.222	871.416	741.387	1402.556
677	2.82083	775.071	977.722	1503.094	707.088	787.524	1242.947	872.118	740.774	1401.126
678	2.82500	774.969	977.685	1503.019	706.681	787.941	1242.667	872.429	739.854	1399.972
679	2.82917	774.898	977.660	1503.017	706.247	788.324	1242.382	873.161	738.963	1398.813
680	2.83333	774.886	977.667	1502.959	706.039	788.471	1242.011	873.636	737.842	1397.931
681	2.83750	774.867	977.704	1502.895	705.624	788.944	1241.896	874.319	737.088	1397.202
682	2.84167	774.813	977.721	1502.794	705.418	789.216	1241.537	874.868	736.274	1396.130
683	2.84583	774.739	977.732	1502.814	705.112	789.800	1241.317	875.620	735.284	1393.556
684	2.85000	774.688	977.716	1502.712	705.050	790.171	1241.171	875.453	733.969	1390.995
685	2.85417	774.620	977.733	1502.708	704.446	790.601	1240.765	876.001	732.926	1389.812
686	2.85833	774.491	977.937	1502.584	704.322	790.915	1240.435	876.989	731.759	1389.144
687	2.86250	774.480	977.778	1502.504	703.710	791.552	1240.157	878.042	730.684	1387.614
688	2.86667	774.449	977.725	1502.442	703.262	791.945	1239.734	878.780	729.261	1384.672
689	2.87083	774.201	978.104	1502.348	703.155	792.122	1239.423	878.630	727.993	1382.884
690	2.87500	774.139	978.089	1502.202	702.829	792.342	1239.168	878.721	726.638	1381.324
691	2.87917	773.996	978.181	1502.066	702.201	792.446	1238.675	879.701	725.160	1379.329
692	2.88333	773.962	978.101	1501.958	702.117	792.858	1238.438	880.927	724.026	1376.743
693	2.88750	773.887	978.170	1501.999	701.817	793.303	1238.228	881.669	722.871	1375.543
694	2.89167	774.009	978.158	1501.969	702.112	794.283	1238.563	881.811	721.148	1372.861
695	2.89583	773.991	978.186	1501.966	701.820	794.653	1238.119	881.954	719.712	1369.655
696	2.90000	773.777	978.190	1501.773	701.451	795.050	1237.724	883.056	718.342	1367.946
697	2.90417	773.775	978.217	1501.912	701.443	795.469	1237.214	883.795	716.530	1366.229
698	2.90833	773.763	978.244	1501.748	701.334	795.945	1236.625	883.993	715.097	1364.071
699	2.91250	773.582	978.397	1501.761	701.740	797.380	1236.953	884.084	713.999	1359.965
700	2.91667	773.370	978.472	1501.625	701.182	797.068	1235.928	884.896	712.030	1357.546
701	2.92083	773.520	978.394	1501.645	701.644	799.334	1236.923	886.321	710.605	1356.263
702	2.92500	773.372	978.452	1501.607	701.336	799.920	1236.840	886.509	709.434	1352.511
703	2.92917	773.124	978.444	1501.502	700.875	800.571	1236.768	886.740	707.704	1349.269
704	2.93333	772.605	978.198	1501.390	700.837	801.281	1236.440	887.817	706.161	1347.511
705	2.93750	772.581	978.270	1501.407	700.545	801.816	1236.111	888.501	704.949	1343.823
706	2.94167	772.887	978.374	1501.121	700.322	802.550	1235.702	888.378	703.338	1340.587
707	2.94583	772.970	978.421	1500.912	700.032	803.406	1234.783	888.403	702.227	1337.147
708	2.95000	772.462	978.204	1500.983	699.857	803.857	1233.900	889.818	700.682	1335.077
709	2.95417	772.978	978.395	1500.736	698.982	803.817	1232.553	889.819	698.940	1331.262
710	2.95833	773.163	978.490	1500.527	698.662	804.396	1231.469	889.725	697.956	1327.778
711	2.96250	773.130	978.423	1500.316	699.047	805.300	1231.127	890.350	696.330	1325.584
712	2.96667	773.187	978.345	1500.324	698.658	805.581	1230.082	890.218	695.038	1321.278
713	2.97083	773.054	978.285	1500.166	698.200	806.143	1228.815	890.317	693.795	1318.384
714	2.97500	773.028	978.350	1499.955	698.686	806.573	1228.128	891.269	692.427	1314.002
715	2.97917	773.031	978.281	1499.878	698.355	807.121	1228.012	890.705	690.473	1311.817
716	2.98333	772.944	978.276	1499.800	697.832	807.677	1227.289	891.765	689.058	1305.276
717	2.98750	772.881	978.241	1499.617	697.394	808.294	1227.159	891.838	688.319	1304.653
718	2.99167	772.781	978.228	1499.463	697.031	808.907	1227.068	889.595	686.167	1298.064
719	2.99583	772.586	978.175	1499.408	696.787	809.698	1227.046	890.809	685.333	1295.368
720	3.00000	772.636	978.213	1499.274	696.415	810.509	1226.836	889.482	683.557	1294.259
721	3.00417	772.483	978.173	1499.161	696.082	811.115	1226.537	890.986	682.739	1287.118
722	3.00833	772.263	978.193	1498.886	696.066	812.118	1225.950	889.035	680.881	1285.587
723	3.01250	772.277	978.197	1498.790	695.154	812.129	1225.727	889.418	682.133	1281.394
724	3.01667	772.077	978.076	1498.675	694.717	812.664	1225.810	889.379	681.421	1277.263
725	3.02083	771.948	978.074	1498.523	694.779	813.679	1225.629	889.959	680.769	1275.495
726	3.02500	771.736	978.090	1497.853	694.220	814.514	1224.698	888.242	679.771	1268.800
727	3.02917	771.662	978.076	1497.684	693.692	815.257	1224.102	888.335	678.912	1266.537
728	3.03333	771.542	977.975	1497.254	693.261	815.668	1223.429	888.231	677.582	1262.054
729	3.03750	771.516	977.979	1497.006	692.716	816.228	1221.827	886.538	676.896	1257.603
730	3.04167	771.458	977.828	1496.912	692.600	816.613	1220.666	887.259	675.670	1254.038
731	3.04583	771.521	977.760	1496.695	692.759	817.506	1220.000	886.073	675.793	1249.333
732	3.05000	771.801	977.529	1496.514	692.476	818.108	1218.871	886.799	674.509	1243.828
733	3.05417	771.883	977.433	1496.298	692.175	819.089	1217.410	886.409	676.853	1243.775
734	3.05833	771.885	977.344	1496.148	691.043	819.137	1216.210	885.236	675.788	1237.425
735	3.06250	771.941	977.239	1495.952	691.037	820.395	1216.515	884.628	675.572	1235.423
736	3.06667	771.945	977.136	1495.771	690.479	821.493	1215.897	884.328	675.406	1230.820
737	3.07083	772.026	977.088	1495.554	690.074	822.340	1215.589	882.818	674.328	1225.104
738	3.07500	771.992	976.995	1495.380	689.435	823.242	1215.176	881.808	674.856	1224.039
739	3.07917	771.978	976.962	1495.265	689.208	824.523	1214.666	881.078	674.528	1217.922
740	3.08333	771.862	976.887	1495.027	688.854	825.451	1214.162	879.973	673.692	1215.165
741	3.08750	771.677	976.856	1494.653	688.350	826.374	1213.356	878.658	673.994	1210.967
742	3.09167	771.656	976.852	1494.542	687.769	827.518	1212.215	878.249	673.224	1206.385
743	3.09583	771.494	976.803	1494.277	686.484	827.849	1211.107	877.446	673.560	1203.458
744	3.10000	771.332	976.754	1493.982	686.328	828.782	1211.076	875.537	672.146	1197.257
745	3.10417	771.207	976.684	1493.837	686.831	830.292	1210.706	875.293	673.423	1195.236
746	3.10833	770.961	976.633	1493.691	686.880	831.201	1209.735	873.895	673.505	1189.907
747	3.11250	770.765	976.779	1493.527	686.895	832.098	1208.510	873.101	672.969	1185.160
748	3.11667	770.589	976.680	1493.192	686.271	832.906	1207.556	871.988	673.856	1183.046
749	3.12083	770.522	976.709	1493.077	685.848	833.574	1206.405	870.599	673.417	1177.795
750	3.12500	770.290	976.693	1492.943	685.898	834.506	1205.780	869.266	674.313	1174.662
751	3.12917	770.157	976.674	1492.740	685.646	835.415	1204.914	867.801	674.500	1170.356
752	3.13333	770.051	976.495	1492.564	685.199	836.452	1204.066	866.852	674.924	1164.918
753	3.13750	769.938	976.416	1492.397	684.134	837.202	1202.318	865.035	674.723	1161.440
754	3.14167	769.761	976.291	1492.303	684.147	838.501	1201.940	864.621	675.814	1158.345
755	3.14583	770.091	976.421	1492.121	683.533	839.663	1200.879	863.248	676.946	1153.041
756	3.15000	769.978	976.336	1492.168	683.263	840.451	1200.337	860.951	677.032	1150.278
757	3.15417	769.870	976.266	1492.010	682.763	841.211	1199.755	859.915	677.963	1145.673
758	3.15833	769.755	976.197	1491.762	682.710	842.740	1199.509	858.037	677.834	1141.201
759	3.16250	769.785	976.184	1491.597	679.584	842.059	1200.681	856.058	679.127	1138.486
760	3.16667	769.517	976.125	1491.441	682.275	844.890	1198.633	854.797	679.321	1132.426
761	3.17083	769.153	976.136	1491.241	681.277	845.332	1198.237	852.652	680.734	1130.938
762	3.17500	769.102	976.149	1490.935	680.684	846.254	1197.996	851.067	680.671	1126.505
763	3.17917	768.845	976.131	1490.684	681.151	848.550	1197.125	849.842	681.463	1120.943
764	3.18333	768.599	976.042	1490.562	680.793	849.783	1195.728	847.213	682.838	1119.450
765	3.18750	768.296	976.055	1490.362	680.436	851.010	1194.331	844.970	683.303	1112.219
766	3.19167	768.124	976.159	1490.142	679.857	851.913	1192.628	843.454	684.102	1109.252
767	3.19583	767.826	976.194	1489.899	679.439	853.022	1191.304	841.713	685.600	1105.883
768	3.20000	767.626	976.264	1489.814	679.285	854.458	1189.926	839.564	685.585	1099.734
769	3.20417	767.392	976.198	1489.579	676.680	853.934	1190.118	837.946	687.635	1098.177
770	3.20833	767.109	976.247	1489.370	675.595	854.418	1189.249	835.822	688.981	1092.800
771	3.21250	767.004	976.132	1489.070	675.692	855.956	1189.456	833.697	689.480	1089.452
772	3.21667	766.297	976.460	1488.468	675.534	857.241	1188.975	831.368	691.234	1084.856
773	3.22083	766.073	976.559	1488.122	675.476	858.553	1188.613	829.760	692.175	1080.549
774	3.22500	765.724	976.551	1487.819	675.099	859.519	1188.283	827.538	694.217	1077.641
775	3.22917	765.075	976.805	1487.155	674.900	860.783	1188.007	824.709	694.995	1073.300
776	3.23333	765.233	976.731	1487.099	674.666	861.902	1187.779	823.508	696.763	1068.134
777	3.23750	764.819	976.812	1486.732	674.834	863.414	1187.109	820.933	698.072	1065.683
778	3.24167	764.701	976.862	1486.377	674.025	864.766	1186.740	818.496	700.071	1062.891
779	3.24583	765.177	977.189	1486.394	673.504	865.325	1186.030	816.392	700.975	1056.875
780	3.25000	764.964	977.176	1486.055	673.080	867.287	1184.772	814.548	703.288	1054.545
781	3.25417	764.764	977.189	1485.700	675.900	869.628	1181.010	811.271	705.491	1051.045
782	3.25833	764.755	977.204	1485.420	675.758	870.354	1179.518	808.821	707.069	1047.025
783	3.26250	764.750	977.168	1485.016	675.178	871.653	1178.146	805.362	708.061	1044.909
784	3.26667	764.539	977.123	1484.654	674.867	873.220	1177.957	804.072	710.812	1038.731
785	3.27083	764.654	977.057	1484.326	674.824	874.318	1176.625	801.951	713.048	1035.495
786	3.27500	764.669	976.949	1484.179	674.596	875.979	1175.899	799.202	715.263	1034.382
787	3.27917	764.242	977.346	1483.919	674.815	877.960	1175.153	795.420	716.991	1029.347
788	3.28333	764.146	977.285	1483.715	673.822	879.172	1175.060	792.895	718.680	1026.333
789	3.28750	764.490	977.509	1483.532	673.208	880.726	1174.384	791.135	721.143	1023.073
790	3.29167	763.887	977.287	1483.091	669.846	880.161	1175.045	787.891	723.845	1020.768
791	3.29583	764.407	977.562	1483.188	669.584	881.708	1174.765	784.891	725.612	1017.662
792	3.30000	763.686	977.317	1482.643	671.418	885.462	1173.304	781.844	726.862	1012.509
793	3.30417	763.582	977.397	1482.510	670.806	886.934	1172.633	779.749	729.594	1010.946
794	3.30833	763.371	977.412	1482.221	670.259	888.438	1172.002	776.991	732.784	1008.203
795	3.31250	763.166	977.409	1482.002	666.822	888.048	1172.306	774.076	734.826	1004.398
796	3.31667	763.000	977.499	1481.907	669.387	891.581	1170.408	771.059	736.946	1002.393
797	3.32083	762.537	977.562	1481.469	667.844	892.236	1169.715	768.073	738.568	1001.118
798	3.32500	762.327	977.695	1481.067	668.095	894.183	1169.672	764.470	741.857	997.947
799	3.32917	761.653	977.945	1480.573	667.328	895.791	1169.439	761.071	743.035	993.217
800	3.33333	761.256	978.080	1480.238	666.985	897.499	1168.935	759.315	745.741	991.182
801	3.33750	760.881	978.297	1479.849	666.453	898.891	1168.758	756.738	748.495	988.769
802	3.34167	760.257	978.743	1479.350	665.548	900.311	1168.645	752.753	751.175	987.126
803	3.34583	759.986	978.972	1479.004	664.926	902.158	1168.354	749.404	753.503	984.707
804	3.35000	759.677	979.179	1478.508	664.655	903.474	1167.474	746.376	756.477	981.985
805	3.35417	759.173	979.374	1478.041	663.985	905.129	1167.465	743.110	758.435	979.620
806	3.35833	758.883	979.677	1477.569	663.348	906.613	1166.487	739.804	761.292	978.856
807	3.36250	758.544	979.890	1477.266	662.734	908.532	1165.716	735.420	763.044	975.950
808	3.36667	758.065	980.214	1476.838	662.127	909.881	1164.785	732.684	766.006	972.238
809	3.37083	757.771	980.527	1476.659	661.268	911.914	1164.224	730.203	769.183	969.517
810	3.37500	757.485	980.797	1476.472	660.271	913.483	1163.777	727.576	771.532	967.750
811	3.37917	757.229	981.023	1476.209	659.690	915.528	1163.161	723.875	774.901	966.338
812	3.38333	756.902	981.295	1476.062	659.145	917.048	1162.936	720.502	777.627	964.387
813	3.38750	756.752	981.623	1475.951	658.443	918.738	1162.445	716.548	780.644	963.524
814	3.39167	756.417	981.859	1475.907	657.249	920.666	1162.161	712.787	783.439	961.949
815	3.39583	756.309	982.098	1475.769	656.566	922.426	1162.377	709.296	786.742	959.821
816	3.40000	755.944	982.459	1475.677	655.906	923.926	1161.179	705.260	789.024	957.309
817	3.40417	755.772	982.759	1475.524	654.688	926.002	1161.225	702.001	792.427	956.622
818	3.40833	755.425	983.089	1475.480	654.026	927.916	1160.896	698.234	795.585	956.208
819	3.41250	755.171	983.414	1475.396	652.209	929.010	1160.892	694.406	798.054	954.814
820	3.41667	754.985	983.720	1475.342	652.380	931.548	1161.320	690.713	801.467	953.441
821	3.42083	754.747	984.010	1475.313	651.278	933.302	1162.175	686.715	804.873	952.322
822	3.42500	754.611	984.281	1475.323	650.223	935.320	1162.675	682.674	807.439	950.874
823	3.42917	754.504	984.643	1475.251	649.440	936.918	1162.383	679.114	810.916	950.052
824	3.43333	754.231	984.923	1475.183	648.255	939.021	1162.956	675.388	813.877	948.867
825	3.43750	754.108	985.203	1475.130	647.475	940.670	1162.406	671.662	817.060	947.456
826	3.44167	753.922	985.678	1474.951	646.578	942.536	1162.892	667.096	819.542	945.673
827	3.44583	753.667	986.136	1474.984	645.575	944.202	1162.814	663.280	823.479	945.365
828	3.45000	753.259	986.843	1474.996	644.637	945.980	1162.886	660.187	826.477	945.105
829	3.45417	753.004	987.311	1474.969	643.471	947.805	1163.247	656.575	829.810	944.785
830	3.45833	753.090	987.726	1475.026	642.547	949.450	1163.341	652.582	832.455	944.202
831	3.46250	752.937	988.097	1475.049	641.347	951.858	1164.463	648.805	835.675	943.286
832	3.46667	752.881	988.487	1475.218	640.629	953.406	1163.979	644.832	839.004	942.894
833	3.47083	752.562	988.991	1475.217	639.385	955.395	1164.853	640.886	842.086	942.661
834	3.47500	752.569	989.384	1475.340	638.242	957.257	1165.038	636.529	845.242	942.511
835	3.47917	752.459	989.793	1475.514	637.075	959.443	1165.390	632.927	848.610	942.915
836	3.48333	752.404	990.182	1475.720	635.914	961.140	1165.813	628.996	852.232	943.101
837	3.48750	752.529	990.142	1476.372	635.035	963.152	1166.128	625.075	855.266	943.438
838	3.49167	751.446	991.770	1476.317	631.203	964.947	1169.557	621.211	858.674	943.827
839	3.49583	751.384	992.230	1476.605	630.777	967.039	1169.623	617.448	862.059	944.095
840	3.50000	751.468	992.890	1476.931	630.711	970.130	1169.429	613.100	865.412	943.792
841	3.50417	751.186	993.435	1477.439	630.457	972.353	1169.929	609.314	868.595	943.349
842	3.50833	751.202	994.079	1478.070	629.386	974.691	1170.579	604.615	871.996	943.780
843	3.51250	751.079	994.620	1478.801	628.235	976.247	1171.156	600.082	874.277	946.396
844	3.51667	750.698	995.184	1479.500	627.230	978.312	1171.646	597.317	876.911	947.606
845	3.52083	750.648	995.878	1480.000	625.856	979.960	1172.393	593.677	880.342	948.314
846	3.52500	750.682	996.655	1480.495	624.312	981.400	1173.401	589.890	883.877	949.041
847	3.52917	750.699	997.334	1480.847	622.670	982.850	1175.127	586.302	887.427	949.885
848	3.53333	750.717	997.810	1481.014	621.286	984.472	1176.071	582.568	890.812	950.889
849	3.53750	750.704	998.518	1481.339	620.023	986.686	1177.036	578.650	894.392	951.452
850	3.54167	750.765	999.139	1481.492	619.205	989.273	1178.434	574.991	897.560	952.171
851	3.54583	750.986	999.782	1481.833	618.565	992.152	1179.901	571.112	900.911	952.997
852	3.55000	751.092	1000.584	1482.209	617.260	994.050	1180.850	567.233	904.089	953.776
853	3.55417	751.263	1001.265	1482.333	616.090	995.902	1181.439	563.555	907.077	954.834
854	3.55833	751.609	1001.930	1482.448	614.875	997.796	1182.435	559.696	909.779	957.564
855	3.56250	751.662	1002.422	1482.688	613.601	999.633	1183.366	555.605	912.931	960.183
856	3.56667	751.890	1003.038	1483.096	611.125	999.452	1183.605	552.218	917.121	961.700
857	3.57083	752.159	1003.770	1483.488	610.876	1002.881	1186.421	548.621	920.065	962.885
858	3.57500	752.389	1004.380	1483.975	609.479	1004.963	1188.884	545.078	923.430	964.150
859	3.57917	752.325	1004.947	1484.742	608.272	1007.023	1190.335	541.404	926.484	965.394
860	3.58333	752.565	1005.888	1485.659	607.019	1008.722	1191.233	537.480	929.710	966.599
861	3.58750	753.171	1006.312	1486.758	605.916	1011.045	1192.538	534.321	932.807	969.046
862	3.59167	753.559	1006.983	1487.476	604.796	1012.672	1193.402	530.167	935.516	972.761
863	3.59583	754.158	1007.731	1488.147	603.896	1014.812	1194.655	526.211	938.354	974.200
864	3.60000	755.102	1008.256	1489.096	603.043	1017.119	1196.065	522.766	940.859	975.479
865	3.60417	755.334	1009.202	1489.454	601.850	1019.141	1199.041	518.932	944.241	976.935
866	3.60833	755.780	1009.923	1489.724	599.792	1020.142	1201.170	515.867	947.746	979.419
867	3.61250	756.240	1010.709	1490.071	598.576	1021.552	1202.310	512.497	949.927	983.623
868	3.61667	756.844	1011.468	1490.522	597.644	1023.991	1203.957	508.748	953.036	985.692
869	3.62083	757.049	1012.391	1490.680	596.872	1025.732	1205.018	505.355	955.972	987.035
870	3.62500	757.530	1013.244	1490.884	596.039	1028.224	1206.807	502.049	959.045	988.611
871	3.62917	757.895	1014.186	1491.139	595.423	1030.368	1208.618	498.469	961.257	991.081
872	3.63333	757.550	1014.495	1490.756	594.112	1031.156	1211.381	494.753	963.783	995.515
873	3.63750	757.979	1015.393	1490.965	591.624	1032.777	1212.740	491.607	966.431	997.465
874	3.64167	758.207	1016.292	1491.817	590.693	1034.487	1214.047	488.010	968.915	999.065
875	3.64583	758.284	1017.128	1492.849	590.238	1036.624	1215.564	485.597	972.033	1002.495
876	3.65000	758.768	1018.012	1493.349	589.668	1039.241	1217.384	481.581	974.369	1006.375
877	3.65417	759.491	1018.826	1494.471	589.034	1041.617	1219.312	478.040	976.074	1007.705
878	3.65833	760.231	1019.816	1495.381	587.491	1042.478	1221.307	474.971	978.709	1009.462
879	3.66250	761.193	1020.433	1496.087	585.667	1043.293	1223.584	472.293	981.355	1013.554
880	3.66667	762.320	1021.136	1496.700	584.442	1044.519	1224.781	468.936	984.110	1017.777
881	3.67083	762.552	1022.345	1497.257	583.923	1046.840	1226.868	465.943	986.161	1019.711
882	3.67500	763.177	1023.216	1497.734	583.901	1049.742	1229.304	462.243	987.406	1021.556
883	3.67917	763.645	1024.405	1498.011	582.871	1051.101	1230.997	458.698	989.530	1026.663
884	3.68333	764.279	1025.478	1498.172	580.797	1051.290	1233.642	456.254	992.566	1029.251
